Date,DailySales,Year,Quarter,Month,MonthName,Week,Day,DayOfWeek,DayName,IsWeekend,IsMonthStart,IsMonthEnd,DayOfYear,Lag_1,Lag_7,Lag_14,Lag_30,RollingMean_7,RollingStd_7,RollingMean_14,RollingStd_14,RollingMean_30,RollingStd_30,TimeIndex
2011-05-20,25351.44,2011,2,5,May,20,20,4,Friday,0,0,0,140,31521.87,25815.72,30783.33,25715.8,25911.991428571437,15959.967809004136,26358.79214285714,16332.44882365922,19417.67766666667,15919.371628196015,535
2011-05-21,0.0,2011,2,5,May,20,21,5,Saturday,1,0,0,141,25351.44,0.0,0.0,27771.04,25911.991428571437,15959.967809004136,26358.79214285714,16332.44882365922,18491.976333333336,16221.447332212225,536
2011-05-22,24102.0,2011,2,5,May,20,22,6,Sunday,1,0,0,142,0.0,9667.15,18731.98,0.0,27974.112857142864,14363.949185463965,26742.364999999998,16202.090446573035,19295.376333333334,15866.991200589893,537
2011-05-23,31232.53,2011,2,5,May,21,23,0,Monday,0,0,0,143,24102.0,35706.7,21608.16,0.0,27334.94571428572,14058.821981914502,27429.82,16171.64125720602,20336.46066666667,15579.329005040516,538
2011-05-24,32460.83,2011,2,5,May,21,24,1,Tuesday,0,0,0,144,31232.53,46361.090000000004,29807.25,0.0,25349.19428571429,11708.835092158512,27619.36142857143,16217.13641905271,21418.488333333335,15241.791977994006,539
2011-05-25,21870.71,2011,2,5,May,21,25,2,Wednesday,0,0,0,145,32460.83,32775.69,31848.3,0.0,23791.340000000004,11273.416812685238,26906.676428571427,16236.222254626806,22147.512,14695.252640724266,540
2011-05-26,32764.38,2011,2,5,May,21,26,3,Thursday,0,0,0,146,21870.71,31521.87,59827.74,21536.86,23968.84142857143,11424.194831262661,24973.579285714284,13373.895442200575,22521.762666666666,14821.589726367363,541
2011-05-27,21109.22,2011,2,5,May,21,27,4,Friday,0,0,0,147,32764.38,25351.44,25815.72,23566.91,23362.81,11451.115684465027,24637.40071428572,13410.202425323194,22439.83966666667,14822.40585081842,542
2011-05-28,0.0,2011,2,5,May,21,28,5,Saturday,1,0,0,148,21109.22,0.0,0.0,21312.18,23362.810000000005,11451.115684465027,24637.40071428571,13410.202425323194,21729.433666666668,15378.603842712559,543
2011-05-29,7338.9400000000005,2011,2,5,May,21,29,6,Sunday,1,0,0,149,0.0,24102.0,9667.15,0.0,20968.087142857148,12928.28570420398,24471.100000000002,13622.87960012911,21974.065,15076.431611785561,544
2011-05-30,0.0,2011,2,5,May,22,30,0,Monday,0,0,0,150,7338.9400000000005,31232.53,35706.7,0.0,16506.297142857147,14129.120807345333,21920.62142857143,14660.527554886308,21974.065,15076.431611785561,545
2011-05-31,18133.2,2011,2,5,May,22,31,1,Tuesday,0,0,1,151,0.0,32460.83,46361.090000000004,6958.11,14459.492857142863,12359.653234484062,19904.34357142857,12872.740052482693,22346.567999999996,14828.648296847667,546
2011-06-01,15380.39,2011,2,6,June,22,1,2,Wednesday,0,1,0,152,18133.2,21870.71,32775.69,0.0,13532.30428571429,11947.596201331207,18661.822142857145,12364.26998059642,22859.247666666666,14285.32985192073,547
2011-06-02,28078.91,2011,2,6,June,22,2,3,Thursday,0,0,0,153,15380.39,32764.38,31521.87,28877.21,12862.951428571434,10763.09356656423,18415.89642857143,12120.647477037166,22832.637666666666,14274.472732375656,548
2011-06-03,15024.11,2011,2,6,June,22,3,4,Friday,0,0,0,154,28078.91,21109.22,25351.44,27509.81,11993.650000000005,10217.99853965551,17678.23,11979.519588164994,22416.447666666667,14315.361078750517,549
2011-06-04,0.0,2011,2,6,June,22,4,5,Saturday,1,0,0,155,15024.11,0.0,0.0,25191.79,11993.650000000005,10217.99853965551,17678.23,11979.519588164994,21576.721333333335,14874.877818233137,550
2011-06-05,25423.760000000002,2011,2,6,June,22,5,6,Sunday,1,0,0,156,0.0,7338.9400000000005,24102.0,30783.33,14577.195714285719,11093.718456569486,17772.64142857143,12039.100365827706,21398.069,14792.447137072078,551
2011-06-06,16269.03,2011,2,6,June,23,6,0,Monday,0,0,0,157,25423.760000000002,0.0,31232.53,0.0,16901.342857142863,9045.989755392098,16703.82,11399.453855226082,21940.37,14269.91681304537,552
2011-06-07,33807.85,2011,2,6,June,23,7,1,Tuesday,0,0,0,158,16269.03,18133.2,32460.83,18731.98,19140.578571428578,11107.00124238532,16800.035714285717,11547.40397124265,22442.898999999998,14417.724368444704,553
2011-06-08,30122.23,2011,2,6,June,23,8,2,Wednesday,0,0,0,159,33807.85,15380.39,21870.71,21608.16,21246.555714285718,11659.077518628841,17389.43,12026.760943553449,22726.701333333334,14484.369132044234,554
2011-06-09,42862.8,2011,2,6,June,23,9,3,Thursday,0,0,0,160,30122.23,28078.91,32764.38,29807.25,23358.540000000005,14171.34514954271,18110.745714285713,13259.475760993657,23161.886333333336,14894.75520514208,555
2011-06-10,58245.12,2011,2,6,June,23,10,4,Friday,0,0,0,161,42862.8,15024.11,21109.22,31848.3,29532.970000000005,18644.51563678536,20763.31,17071.906423529625,24041.780333333336,16152.197826960231,556
2011-06-11,0.0,2011,2,6,June,23,11,5,Saturday,1,0,0,162,58245.12,0.0,0.0,59827.74,29532.970000000005,18644.51563678536,20763.31,17071.906423529625,22047.522333333334,15249.614678921258,557
2011-06-12,12397.09,2011,2,6,June,23,12,6,Sunday,1,0,0,163,0.0,25423.760000000002,7338.9400000000005,25815.72,27672.017142857152,19740.898906317758,21124.606428571427,16817.578467873565,21600.234666666667,15331.847888575576,558
2011-06-13,19696.66,2011,2,6,June,24,13,0,Monday,0,0,0,164,12397.09,16269.03,0.0,0.0,28161.67857142858,19451.299722427673,22531.510714285716,15701.25181357469,22256.79,14787.019869908288,559
2011-06-14,33324.49,2011,2,6,June,24,14,1,Tuesday,0,0,0,165,19696.66,33807.85,18133.2,9667.15,28092.62714285715,19428.760291116305,23616.602857142858,15897.605833236134,23045.368000000002,14723.148595578057,560
2011-06-15,44954.18,2011,2,6,June,24,15,2,Wednesday,0,0,0,166,33324.49,30122.23,15380.39,35706.7,30211.477142857148,20467.96830186517,25729.01642857143,16665.31461707889,23353.617333333335,15089.61531255827,561
2011-06-16,32252.100000000002,2011,2,6,June,24,16,3,Thursday,0,0,0,167,44954.18,42862.8,28078.91,46361.090000000004,28695.662857142863,19755.38188024108,26027.101428571426,16747.697662348317,22883.317666666666,14558.327348168325,562
2011-06-17,19053.53,2011,2,6,June,24,17,4,Friday,0,0,0,168,32252.100000000002,58245.12,15024.11,32775.69,23096.864285714288,14955.629764396292,26314.917142857146,16577.823575625334,22425.912333333337,14451.981864016447,563
2011-06-18,0.0,2011,2,6,June,24,18,5,Saturday,1,0,0,169,19053.53,0.0,0.0,31521.87,23096.864285714288,14955.629764396292,26314.917142857146,16577.823575625334,21375.183333333338,14906.603222436277,564
2011-06-19,22421.48,2011,2,6,June,24,19,6,Sunday,1,0,0,170,0.0,12397.09,25423.760000000002,25351.44,24528.920000000006,14222.28684778814,26100.46857142857,16609.626276614308,21277.518,14889.241352363139,565
2011-06-20,26110.99,2011,2,6,June,25,20,0,Monday,0,0,0,171,22421.48,19696.66,16269.03,0.0,25445.25285714286,14064.821402624513,26803.465714285714,16368.026905644962,22147.884333333335,14356.182479464893,566
2011-06-21,19827.91,2011,2,6,June,25,21,1,Tuesday,0,0,0,172,26110.99,33324.49,33807.85,24102.0,23517.170000000006,13725.674511777834,25804.898571428574,16334.242069367307,22005.414666666664,14357.329103761938,567
2011-06-22,21143.75,2011,2,6,June,25,22,2,Wednesday,0,0,0,173,19827.91,44954.18,30122.23,31232.53,20115.680000000004,9962.108461860273,25163.578571428574,16327.951278279157,21669.121999999996,14251.51425313464,568
2011-06-23,22469.62,2011,2,6,June,25,23,3,Thursday,0,0,0,174,21143.75,32252.100000000002,42862.8,32460.83,18718.18285714286,8563.867752485361,23706.92285714286,15517.025487468387,21336.08166666667,14106.633871428683,569
2011-06-24,16016.04,2011,2,6,June,25,24,4,Friday,0,0,0,175,22469.62,19053.53,58245.12,21870.71,18284.25571428572,8620.80868450848,20690.559999999998,11990.37892698134,21140.926,14139.442143981414,570
2011-06-25,0.0,2011,2,6,June,25,25,5,Saturday,1,0,0,176,16016.04,0.0,0.0,32764.38,18284.25571428572,8620.80868450848,20690.559999999998,11990.37892698134,20048.780000000002,14472.139086981051,571
2011-06-26,7032.36,2011,2,6,June,25,26,6,Sunday,1,0,0,177,0.0,22421.48,12397.09,21109.22,16085.810000000003,9323.504721165846,20307.364999999998,12355.965465034184,19579.55133333333,14663.511920232202,572
2011-06-27,13381.75,2011,2,6,June,26,27,0,Monday,0,0,0,178,7032.36,26110.99,19696.66,0.0,14267.347142857148,8218.135413271015,19856.299999999996,12494.464069839323,20025.609666666664,14244.931031967382,573
2011-06-28,30470.88,2011,2,6,June,26,28,1,Tuesday,0,0,0,179,13381.75,19827.91,33324.49,7338.9400000000005,15787.771428571432,10170.867594337735,19652.47071428571,12279.271898093046,20796.674333333332,14160.337525881261,574
2011-06-29,12569.78,2011,2,6,June,26,29,2,Wednesday,0,0,0,180,30470.88,21143.75,44954.18,0.0,14562.918571428576,9931.820884195888,17339.299285714285,9981.614193023808,21215.667,13702.319320368588,575
2011-06-30,41709.24,2011,2,6,June,26,30,3,Thursday,0,0,1,181,12569.78,22469.62,32252.100000000002,18133.2,17311.43571428572,14220.717344102708,18014.809285714284,11301.252746458165,22001.535,14186.941985454088,576
2011-07-01,12146.44,2011,3,7,July,26,1,4,Friday,0,1,0,182,41709.24,16016.04,19053.53,15380.39,16758.63571428572,14354.051846529732,17521.445714285714,11402.729727407435,21893.73666666667,14251.12831103326,577
2011-07-02,0.0,2011,3,7,July,26,2,5,Saturday,1,0,0,183,12146.44,0.0,0.0,28078.91,16758.63571428572,14354.051846529732,17521.445714285714,11402.729727407435,20957.773,14744.424524842862,578
2011-07-03,5972.7300000000005,2011,3,7,July,26,3,6,Sunday,1,0,0,184,0.0,7032.36,22421.48,15024.11,16607.260000000002,14478.764605657316,16346.535000000002,11702.484529457579,20656.060333333335,14961.048072742338,579
2011-07-04,30941.37,2011,3,7,July,27,4,0,Monday,0,0,0,185,5972.7300000000005,13381.75,26110.99,0.0,19115.777142857147,15323.304332378571,16691.562142857143,12077.709567401136,21687.439333333336,14548.798162009687,580
2011-07-05,25988.510000000002,2011,3,7,July,27,5,1,Tuesday,0,0,0,186,30941.37,30470.88,19827.91,25423.760000000002,18475.438571428575,14856.243331806634,17131.605000000003,12310.750532266575,21706.264333333336,14554.163755629552,581
2011-07-06,22934.22,2011,3,7,July,27,6,2,Wednesday,0,0,0,187,25988.510000000002,12569.78,21143.75,16269.03,19956.07285714286,14685.059181882509,17259.495714285713,12364.818489227708,21928.43733333333,14519.131645938385,582
2011-07-07,27860.38,2011,3,7,July,27,7,3,Thursday,0,0,0,188,22934.22,41709.24,22469.62,33807.85,17977.66428571429,11942.81420204482,17644.55,12620.834998754954,21730.188333333335,14391.375227624483,583
2011-07-08,17538.5,2011,3,7,July,27,8,4,Friday,0,0,0,189,27860.38,12146.44,16016.04,30122.23,18747.958571428575,11674.909578384282,17753.297142857144,12612.27981423312,21310.730666666666,14321.558734578173,584
2011-07-09,0.0,2011,3,7,July,27,9,5,Saturday,1,0,0,190,17538.5,0.0,0.0,42862.8,18747.958571428575,11674.909578384282,17753.297142857144,12612.27981423312,19881.970666666668,14235.118288477684,585
2011-07-10,5959.54,2011,3,7,July,27,10,6,Sunday,1,0,0,191,0.0,5972.7300000000005,7032.36,58245.12,18746.074285714294,11677.315913290891,17676.667142857143,12685.475739508789,18139.118000000002,12467.192774039613,586
2011-07-11,20008.83,2011,3,7,July,28,11,0,Monday,0,0,0,192,5959.54,30941.37,13381.75,0.0,17184.28285714286,10439.933020246128,18150.030000000002,12636.432336074846,18806.079,11989.390548725654,587
2011-07-12,17938.49,2011,3,7,July,28,12,1,Tuesday,0,0,0,193,20008.83,25988.510000000002,30470.88,12397.09,16034.280000000004,9727.538877114212,17254.859285714287,12130.239595375066,18990.792333333335,11929.784641770615,588
2011-07-13,19411.52,2011,3,7,July,28,13,2,Wednesday,0,0,0,194,17938.49,22934.22,12569.78,19696.66,15531.037142857149,9396.576327185643,17743.555,12064.61116349582,18981.287666666667,11929.316451235407,589
2011-07-14,31979.04,2011,3,7,July,28,14,3,Thursday,0,0,0,195,19411.52,27860.38,41709.24,33324.49,16119.417142857146,10375.248154177272,17048.540714285715,10790.826946659068,18936.439333333336,11875.943389273161,590
2011-07-15,11814.7,2011,3,7,July,28,15,4,Friday,0,0,0,196,31979.04,17538.5,12146.44,44954.18,15301.731428571433,10469.88673607708,17024.845,10802.777195983954,17831.79,10871.176295546042,591
2011-07-16,0.0,2011,3,7,July,28,16,5,Saturday,1,0,0,197,11814.7,0.0,0.0,32252.100000000002,15301.731428571433,10469.88673607708,17024.845,10802.777195983954,16756.719999999998,10990.03604584065,592
2011-07-17,16926.15,2011,3,7,July,28,17,6,Sunday,1,0,0,198,0.0,5959.54,5972.7300000000005,19053.53,16868.390000000007,9625.42147171411,17807.23214285714,10326.927522260987,16685.807333333334,10981.565098770372,593
2011-07-18,22001.63,2011,3,7,July,29,18,0,Monday,0,0,0,199,16926.15,20008.83,30941.37,0.0,17153.075714285722,9762.281998089904,17168.679285714286,9710.301889725417,17419.195,10555.198864013322,594
2011-07-19,46583.01,2011,3,7,July,29,19,1,Tuesday,0,0,0,200,22001.63,17938.49,25988.510000000002,22421.48,21245.150000000005,14832.967513863656,18639.715,12350.296504655338,18224.579333333335,11798.597814277016,595
2011-07-20,27021.06,2011,3,7,July,29,20,2,Wednesday,0,0,0,201,46583.01,19411.52,22934.22,26110.99,22332.227142857148,14954.532935721916,18931.632142857146,12506.91765798066,18254.914999999997,11820.723171244019,596
